"CAGDP9 Real GDP by county and metropolitan area 1/"
"(Thousands of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","LineCode","Description","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"08023","Costilla, CO","10","    Utilities",300,284,191,"(D)","(D)",257,227,233,237
"08023","Costilla, CO","11","    Construction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08023","Costilla, CO","12","    Manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08023","Costilla, CO","13","      Durable goods manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08023","Costilla, CO","25","      Nondurable goods manufacturing",43,406,189,97,49,316,681,935,1032
"08023","Costilla, CO","34","    Wholesale trade","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08023","Costilla, CO","35","    Retail trade",2722,2506,1796,"(D)","(D)",2376,2844,3521,3707
"08023","Costilla, CO","36","    Transportation and warehousing","(D)",1860,2179,4645,3937,4756,2146,826,976
"08023","Costilla, CO","45","    Information","(D)","(D)","(D)","(D)","(D)",39,34,37,32
"08023","Costilla, CO","50","    Finance, insurance, real estate, rental, and leasing",35330,35049,35584,35795,35265,34953,35040,37111,37672
"08023","Costilla, CO","51","      Finance and insurance","(D)","(D)","(D)","(D)","(D)","(D)","(D)",206,193
"08023","Costilla, CO","56","      Real estate and rental and leasing","(D)","(D)","(D)","(D)","(D)","(D)","(D)",36925,37503
"08023","Costilla, CO","59","    Professional and business services",12682,13674,15752,14086,14821,14913,13720,16443,16394
"08023","Costilla, CO","60","      Professional, scientific, and technical services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",823
"08023","Costilla, CO","64","      Management of companies and enterprises",11347,12242,14160,12806,13467,13435,12324,14856,14703
"08023","Costilla, CO","65","      Administrative and support and waste management and remediation services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",837
"08023","Costilla, CO","68","    Educational services, health care, and social assistance",2091,2410,2167,2679,3117,3085,3347,2798,2696
"08023","Costilla, CO","69","      Educational services","(D)","(D)",37,38,49,49,"(D)","(D)",88
"08023","Costilla, CO","70","      Health care and social assistance","(D)","(D)",2130,2641,3068,3036,"(D)","(D)",2605
"08023","Costilla, CO","75","    Arts, entertainment, recreation, accommodation, and food services",2606,2936,1415,1871,1919,2589,2140,2510,2787
"08023","Costilla, CO","76","      Arts, entertainment, and recreation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08023","Costilla, CO","79","      Accommodation and food services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08023","Costilla, CO","82","    Other services (except government and government enterprises)",1879,1820,1800,1791,1737,"(D)","(D)","(D)","(D)"
"08023","Costilla, CO","83","Government and government enterprises",14417,14012,13983,13840,13993,14160,14683,14888,14652
"08023","Costilla, CO","","Addenda:","","","","","","","","",""
"08023","Costilla, CO","87","Natural resources and mining",4839,20418,5888,10256,11706,17578,4459,5377,6913
"08023","Costilla, CO","88","Trade","(D)","(D)","(D)",7544,8012,"(D)","(D)","(D)","(D)"
"08023","Costilla, CO","89","Transportation and utilities","(D)",2148,2370,"(D)","(D)",5014,2373,1054,1208
"08023","Costilla, CO","90","Manufacturing and information",1614,1987,1604,1778,2635,"(D)","(D)","(D)","(D)"
"08023","Costilla, CO","91","Private goods-producing industries 2/",8032,23663,8974,13507,15934,21978,12528,16792,19285
"08023","Costilla, CO","92","Private services-providing industries 3/",63304,65297,65894,68723,69119,71575,68046,72656,73776
"08025","Crowley, CO","1","All industry total",108883,100446,127998,128166,131090,168503,182013,153741,126638
"08025","Crowley, CO","2","  Private industries",75408,68249,96122,96769,99118,137808,152613,122911,94128
"08025","Crowley, CO","3","    Agriculture, forestry, fishing and hunting",10152,1042,"(D)","(D)","(D)",75558,97008,"(D)",8834
"08025","Crowley, CO","6","    Mining, quarrying, and oil and gas extraction",577,293,0,0,0,0,0,0,0
"08025","Crowley, CO","10","    Utilities",521,632,624,617,644,610,717,662,720
"08025","Crowley, CO","11","    Construction",3433,4200,"(D)","(D)","(D)",2267,2853,"(D)",2080
"08025","Crowley, CO","12","    Manufacturing",62,317,303,296,170,164,69,55,63
"08025","Crowley, CO","13","      Durable goods manufacturing",37,77,131,125,44,41,12,7,11
"08025","Crowley, CO","25","      Nondurable goods manufacturing",23,242,172,171,128,124,58,50,53
"08025","Crowley, CO","34","    Wholesale trade","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","35","    Retail trade",4142,3985,3917,4059,4477,4512,5039,4927,4831
"08025","Crowley, CO","36","    Transportation and warehousing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","45","    Information",211,238,22,17,8,9,4,3,3
"08025","Crowley, CO","50","    Finance, insurance, real estate, rental, and leasing",23074,23275,22600,21320,20767,21327,22461,23644,24506
"08025","Crowley, CO","51","      Finance and insurance","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","56","      Real estate and rental and leasing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","59","    Professional and business services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",31835
"08025","Crowley, CO","60","      Professional, scientific, and technical services",439,482,434,487,542,530,534,330,"(D)"
"08025","Crowley, CO","64","      Management of companies and enterprises",11347,12242,14160,12806,13467,13435,12324,14856,14703
"08025","Crowley, CO","65","      Administrative and support and waste management and remediation services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","68","    Educational services, health care, and social assistance",3288,3550,3104,3403,3703,3559,"(D)",3185,3268
"08025","Crowley, CO","69","      Educational services",51,"(D)","(D)","(D)",30,21,20,22,23
"08025","Crowley, CO","70","      Health care and social assistance",3237,"(D)","(D)","(D)",3673,3539,"(D)",3163,3246
"08025","Crowley, CO","75","    Arts, entertainment, recreation, accommodation, and food services",1431,"(D)",1923,"(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","76","      Arts, entertainment, and recreation",0,0,33,331,376,398,143,148,152
"08025","Crowley, CO","79","      Accommodation and food services",1431,"(D)",1891,"(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","82","    Other services (except government and government enterprises)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1463,1482
"08025","Crowley, CO","83","Government and government enterprises",33465,32199,31876,31402,31984,31724,31177,31144,31333
"08025","Crowley, CO","","Addenda:","","","","","","","","",""
"08025","Crowley, CO","87","Natural resources and mining",10860,1382,"(D)","(D)","(D)",75558,97008,"(D)",8834
"08025","Crowley, CO","88","Trade","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","89","Transportation and utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08025","Crowley, CO","90","Manufacturing and information",283,561,325,313,179,173,73,58,66
"08025","Crowley, CO","91","Private goods-producing industries 2/",14432,5907,32966,34388,34925,76765,98254,53239,12253
"08025","Crowley, CO","92","Private services-providing industries 3/",60901,62207,63156,62374,64174,65846,64012,67985,70370
"08027","Custer, CO","1","All industry total",120358,119607,118117,122440,128004,140388,126686,125904,127789
"08027","Custer, CO","2","  Private industries",107518,107410,106190,110815,116074,127840,113736,113038,115034
"08027","Custer, CO","3","    Agriculture, forestry, fishing and hunting",1312,810,926,1296,837,8987,1541,2202,2344
"08027","Custer, CO","6","    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0
"08027","Custer, CO","10","    Utilities",507,530,507,498,577,612,624,634,640
"08027","Custer, CO","11","    Construction",16476,16948,15516,17074,20210,20334,16364,12386,12295
"08027","Custer, CO","12","    Manufacturing",1701,1953,2110,3784,5039,5401,4500,3686,3158
"08027","Custer, CO","13","      Durable goods manufacturing","(D)","(D)","(D)","(D)","(D)",3490,"(D)",2767,2149
"08027","Custer, CO","25","      Nondurable goods manufacturing","(D)","(D)","(D)","(D)","(D)",2004,"(D)",917,1036
"08027","Custer, CO","34","    Wholesale trade",819,712,729,1041,1385,1348,1348,1447,1442
"08027","Custer, CO","35","    Retail trade",7696,7301,6854,7396,8203,8727,9256,9710,9625
"08027","Custer, CO","36","    Transportation and warehousing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08027","Custer, CO","45","    Information",3203,2832,2534,2745,2252,1721,1845,2154,2134
"08027","Custer, CO","50","    Finance, insurance, real estate, rental, and leasing",46483,46598,44732,42454,41450,43017,45322,47044,48580
"08027","Custer, CO","51","      Finance and insurance",2527,2856,1893,1587,"(D)",1814,1898,1089,"(D)"
"08027","Custer, CO","56","      Real estate and rental and leasing",43958,43760,42839,40872,"(D)",41194,43416,46112,"(D)"
"08027","Custer, CO","59","    Professional and business services","(D)",18284,"(D)",18429,19090,"(D)",18197,21377,21659
"08027","Custer, CO","60","      Professional, scientific, and technical services",4651,"(D)","(D)",4296,4266,4139,4090,4480,4435
"08027","Custer, CO","64","      Management of companies and enterprises","(D)","(D)",14160,12806,13467,"(D)","(D)","(D)","(D)"
"08027","Custer, CO","65","      Administrative and support and waste management and remediation services","(D)","(D)","(D)",1324,1360,"(D)","(D)","(D)","(D)"
"08027","Custer, CO","68","    Educational services, health care, and social assistance",3293,"(D)",3699,"(D)","(D)",4173,4199,4570,4774
"08027","Custer, CO","69","      Educational services",822,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08027","Custer, CO","70","      Health care and social assistance",2476,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08027","Custer, CO","75","    Arts, entertainment, recreation, accommodation, and food services",5280,4578,4102,4106,3965,4014,"(D)","(D)","(D)"
"08027","Custer, CO","76","      Arts, entertainment, and recreation",2061,"(D)",1507,1597,1360,1183,"(D)","(D)","(D)"
"08027","Custer, CO","79","      Accommodation and food services",3219,"(D)",2595,2510,2602,2823,"(D)","(D)","(D)"
"08027","Custer, CO","82","    Other services (except government and government enterprises)",2783,2641,2762,2889,3054,3130,2920,3370,3411
"08027","Custer, CO","83","Government and government enterprises",12842,12197,11927,11630,11940,12568,12927,12844,12740
"08027","Custer, CO","","Addenda:","","","","","","","","",""
"08027","Custer, CO","87","Natural resources and mining",1312,810,926,1296,837,8987,1541,2202,2344
"08027","Custer, CO","88","Trade",8515,8012,7582,8438,9590,10077,10605,11160,11069
"08027","Custer, CO","89","Transportation and utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08027","Custer, CO","90","Manufacturing and information",4921,4792,4644,6549,7364,7251,6410,5812,5230
"08027","Custer, CO","91","Private goods-producing industries 2/",19504,19713,18552,22168,26117,34302,23182,18632,18118
"08027","Custer, CO","92","Private services-providing industries 3/",88017,87702,87638,88620,89818,93004,90303,94330,96882
"08029","Delta, CO","1","All industry total",796184,873857,897094,864211,821156,791826,756267,750050,785652
"08029","Delta, CO","2","  Private industries",644923,730336,754262,726686,684758,651674,609657,595530,633307
"08029","Delta, CO","3","    Agriculture, forestry, fishing and hunting",8614,20136,9919,8010,26994,49255,30493,11879,10018
"08029","Delta, CO","6","    Mining, quarrying, and oil and gas extraction",87208,141367,163849,162943,121805,63275,23817,14161,13519
"08029","Delta, CO","10","    Utilities",4031,3498,3466,3291,3311,3236,3649,3743,3768
"08029","Delta, CO","11","    Construction",40340,45606,39128,33400,29541,29690,33899,37339,40734
"08029","Delta, CO","12","    Manufacturing",39816,35390,36637,34074,33686,34015,32785,35450,37684
"08029","Delta, CO","13","      Durable goods manufacturing",23234,19153,20681,17541,18981,21544,20245,22642,23789
"08029","Delta, CO","25","      Nondurable goods manufacturing",16552,16251,15956,16555,14684,12412,12481,12748,13842
"08029","Delta, CO","34","    Wholesale trade",18349,17616,16142,15668,14542,11559,11419,12291,12382
"08029","Delta, CO","35","    Retail trade",64774,60849,61515,64138,66091,67496,71862,73759,76054
"08029","Delta, CO","36","    Transportation and warehousing",30306,52997,68381,55436,39943,28758,20764,14745,14837
"08029","Delta, CO","45","    Information",12824,14591,14547,15914,15014,13708,13769,14396,14094
"08029","Delta, CO","50","    Finance, insurance, real estate, rental, and leasing",204133,202884,203492,198461,195041,202795,207781,205528,231961
"08029","Delta, CO","51","      Finance and insurance",21876,24684,24449,24875,24416,25107,27309,20883,14110
"08029","Delta, CO","56","      Real estate and rental and leasing",182147,178206,179042,173566,170607,177697,180296,185413,220637
"08029","Delta, CO","59","    Professional and business services",42134,45911,46041,45547,46944,46850,43845,48073,50186
"08029","Delta, CO","60","      Professional, scientific, and technical services",17540,18216,"(D)",16931,17987,18301,18753,19986,21159
"08029","Delta, CO","64","      Management of companies and enterprises",12609,13088,"(D)",16198,16475,16019,14251,"(D)",16248
"08029","Delta, CO","65","      Administrative and support and waste management and remediation services",11993,14610,"(D)",12423,12488,12518,10832,"(D)",12732
"08029","Delta, CO","68","    Educational services, health care, and social assistance",42910,43040,45147,46048,46138,47564,50923,51617,50067
"08029","Delta, CO","69","      Educational services",715,710,851,1087,2196,2411,2393,2387,2428
"08029","Delta, CO","70","      Health care and social assistance",42194,42329,44295,44959,43910,45115,48497,49199,47603
"08029","Delta, CO","75","    Arts, entertainment, recreation, accommodation, and food services",18706,19290,19877,20224,19728,20007,20282,20782,21313
"08029","Delta, CO","76","      Arts, entertainment, and recreation",1727,1827,1927,2058,2063,1556,1738,1704,1684
"08029","Delta, CO","79","      Accommodation and food services",16980,17463,17950,18166,17667,18441,18539,19070,19617
"08029","Delta, CO","82","    Other services (except government and government enterprises)",28777,27065,26121,23957,23183,24523,23961,24684,25590
"08029","Delta, CO","83","Government and government enterprises",151053,143516,142833,137525,136194,139474,145083,152426,150779
"08029","Delta, CO","","Addenda:","","","","","","","","",""
"08029","Delta, CO","87","Natural resources and mining",95995,161488,173768,170859,151561,116842,56094,27164,24644
"08029","Delta, CO","88","Trade",83125,78466,77658,79803,80624,79045,83271,86046,88424
"08029","Delta, CO","89","Transportation and utilities",34618,56532,71846,58724,43263,32028,24461,18516,18634
"08029","Delta, CO","90","Manufacturing and information",52548,49990,51185,49964,48701,47823,46594,49947,52039
"08029","Delta, CO","91","Private goods-producing industries 2/",176403,242408,249533,238121,214890,183179,133679,116559,121622
"08029","Delta, CO","92","Private services-providing industries 3/",468084,487926,504728,488504,469259,465766,467493,468350,500006
"08031","Denver, CO","1","All industry total",52411746,53140758,54750675,57610110,60332265,64116859,64925150,67039713,70054379
"08031","Denver, CO","2","  Private industries",46463240,47248872,48764325,51592369,54100269,57527881,58084942,60075797,63137577
"08031","Denver, CO","3","    Agriculture, forestry, fishing and hunting",5742,1742,3107,2303,2183,3191,2490,4413,5809
"08031","Denver, CO","6","    Mining, quarrying, and oil and gas extraction",1466345,1523465,1792874,1932719,2309931,3700155,3174213,2832643,2717000
"08031","Denver, CO","10","    Utilities",370506,394618,350148,330676,345592,363698,309803,328676,331313
"08031","Denver, CO","11","    Construction",1135156,1191972,1229165,1643426,1858138,2103555,2291304,2299240,2407406
"08031","Denver, CO","12","    Manufacturing",2828835,2737327,2548587,2697493,2692815,2706187,2626267,2765054,2883910
"08031","Denver, CO","13","      Durable goods manufacturing",773591,836011,778012,836853,791366,852912,873395,945113,947683
"08031","Denver, CO","25","      Nondurable goods manufacturing",2058737,1901314,1770575,1860579,1901495,1853647,1754062,1821679,1938340
"08031","Denver, CO","34","    Wholesale trade",4123212,4118255,4301931,4456834,4854714,5013167,5032035,5148606,5218871
"08031","Denver, CO","35","    Retail trade",1707305,1663962,1666129,1725805,1794766,1855314,1960408,2095280,2187146
"08031","Denver, CO","36","    Transportation and warehousing",3470784,3185812,3182060,4590610,5094413,5740702,4768205,5077739,5654867
"08031","Denver, CO","45","    Information",3915742,3794752,3521400,3626718,3749237,3488191,3824661,3966689,4126797
"08031","Denver, CO","50","    Finance, insurance, real estate, rental, and leasing",10952932,11455376,11905496,11770881,11622947,11937475,12749852,13061871,13563379
"08031","Denver, CO","51","      Finance and insurance",4185992,4296080,4484038,4543769,4271564,4362242,4522883,4257392,4414219
"08031","Denver, CO","56","      Real estate and rental and leasing",6770104,7158885,7421458,7225527,7362076,7588275,8254568,8877328,9225918
"08031","Denver, CO","59","    Professional and business services",9090049,9646116,10488357,10591249,11203534,11761148,12025304,12663984,13676627
"08031","Denver, CO","60","      Professional, scientific, and technical services",5896728,6230226,6645424,6889550,7251270,7574827,8025734,8361970,9156812
"08031","Denver, CO","64","      Management of companies and enterprises",1490603,1674831,1901324,1917199,2066156,2270814,2023353,2223784,2320773
"08031","Denver, CO","65","      Administrative and support and waste management and remediation services",1703180,1741310,1941609,1784453,1886953,1921328,1969177,2075937,2192594
"08031","Denver, CO","68","    Educational services, health care, and social assistance",4059645,4013031,4115674,4156913,4353055,4545022,4718567,4848118,4990167
"08031","Denver, CO","69","      Educational services",920031,934401,994501,999377,986166,996047,1038556,1033210,1089910
"08031","Denver, CO","70","      Health care and social assistance",3138719,3078340,3121173,3157591,3368789,3552533,3683454,3820654,3904105
"08031","Denver, CO","75","    Arts, entertainment, recreation, accommodation, and food services",2297892,2461540,2562242,2948938,3070778,3264254,3301609,3459504,3689296
"08031","Denver, CO","76","      Arts, entertainment, and recreation",645599,689993,711574,1038562,1171175,1219480,1225806,1277288,1426546
"08031","Denver, CO","79","      Accommodation and food services",1652203,1771484,1850669,1911905,1902680,2047501,2078344,2184617,2268302
"08031","Denver, CO","82","    Other services (except government and government enterprises)",1075619,1079057,1097154,1114526,1147187,1163848,1179827,1199756,1246687
"08031","Denver, CO","83","Government and government enterprises",5947626,5891700,5986350,6019019,6234195,6591295,6834972,6962727,6931747
"08031","Denver, CO","","Addenda:","","","","","","","","",""
"08031","Denver, CO","87","Natural resources and mining",1471888,1525257,1795981,1935027,2312109,3703370,3176461,2839008,2725711
"08031","Denver, CO","88","Trade",5830578,5782175,5968060,6182640,6649827,6868839,6992858,7243509,7404224
"08031","Denver, CO","89","Transportation and utilities",3836999,3582748,3532208,4920231,5438257,6101721,5075610,5403895,5983418
"08031","Denver, CO","90","Manufacturing and information",6744598,6532221,6069987,6324529,6440586,6202770,6432971,6716903,6995939
"08031","Denver, CO","91","Private goods-producing industries 2/",5410138,5434667,5573734,6276491,6867995,8367406,8200380,8172925,8371737
"08031","Denver, CO","92","Private services-providing industries 3/",41051456,41813908,43190591,45313178,47225305,49157819,49839535,51807129,54636876
"08033","Dolores, CO","1","All industry total",172483,154468,102828,115344,220030,216453,191724,188029,156585
"08033","Dolores, CO","2","  Private industries",163110,145343,93882,106180,210519,206350,179472,175561,143568
"08033","Dolores, CO","3","    Agriculture, forestry, fishing and hunting",657,13356,"(D)","(D)",821,646,1775,2447,2989
"08033","Dolores, CO","6","    Mining, quarrying, and oil and gas extraction",114341,87820,45426,52301,132815,130032,173448,152486,104055
"08033","Dolores, CO","10","    Utilities",0,0,0,0,0,0,0,0,0
"08033","Dolores, CO","11","    Construction",1614,"(D)",3279,9798,"(D)","(D)","(D)","(D)",932
"08033","Dolores, CO","12","    Manufacturing",983,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",2460
"08033","Dolores, CO","13","      Durable goods manufacturing","(D)","(D)","(D)","(D)","(D)",525,602,762,"(D)"
"08033","Dolores, CO","25","      Nondurable goods manufacturing","(D)","(D)",168,180,"(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","34","    Wholesale trade","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","35","    Retail trade",3546,2809,3015,2823,2823,2795,3063,3309,3221
"08033","Dolores, CO","36","    Transportation and warehousing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","45","    Information","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",223
"08033","Dolores, CO","50","    Finance, insurance, real estate, rental, and leasing",16370,16448,16237,15300,14975,15279,15686,16117,16904
"08033","Dolores, CO","51","      Finance and insurance","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","56","      Real estate and rental and leasing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","59","    Professional and business services",12275,12738,14707,13508,14164,14085,13129,16007,16092
"08033","Dolores, CO","60","      Professional, scientific, and technical services","(D)","(D)","(D)","(D)","(D)","(D)",262,520,556
"08033","Dolores, CO","64","      Management of companies and enterprises",11347,12242,14160,12806,13467,13435,12324,14856,14703
"08033","Dolores, CO","65","      Administrative and support and waste management and remediation services","(D)","(D)","(D)","(D)","(D)","(D)",533,608,784
"08033","Dolores, CO","68","    Educational services, health care, and social assistance",773,1010,961,1061,836,545,528,1004,1079
"08033","Dolores, CO","69","      Educational services",11,17,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","70","      Health care and social assistance",762,992,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","75","    Arts, entertainment, recreation, accommodation, and food services",2726,2838,2850,3123,3126,3350,3391,3604,3770
"08033","Dolores, CO","76","      Arts, entertainment, and recreation",0,0,51,"(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","79","      Accommodation and food services",2726,2838,2799,"(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","82","    Other services (except government and government enterprises)","(D)","(D)","(D)","(D)",954,"(D)",926,"(D)",853
"08033","Dolores, CO","83","Government and government enterprises",9070,8900,8946,9161,9584,9988,10780,10851,10841
"08033","Dolores, CO","","Addenda:","","","","","","","","",""
"08033","Dolores, CO","87","Natural resources and mining",117416,100176,"(D)","(D)",133678,130631,176557,157316,109852
"08033","Dolores, CO","88","Trade","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","89","Transportation and utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08033","Dolores, CO","90","Manufacturing and information","(D)",1044,1220,934,927,1817,2105,2529,2674
"08033","Dolores, CO","91","Private goods-producing industries 2/",120752,103060,50773,63832,168033,163377,133865,121080,85377
"08033","Dolores, CO","92","Private services-providing industries 3/",39325,40046,43109,42178,40683,40836,39754,44238,45373
"08035","Douglas, CO","1","All industry total",11008499,11381305,12582070,12808827,13494310,14173343,14332960,15226588,15743268
"08035","Douglas, CO","2","  Private industries",10224392,10634863,11831210,12047565,12713969,13358592,13503736,14359491,14874065
"08035","Douglas, CO","3","    Agriculture, forestry, fishing and hunting","(D)","(D)","(D)",7552,7314,6237,9774,18992,19194
"08035","Douglas, CO","6","    Mining, quarrying, and oil and gas extraction",100513,84134,121592,94147,136050,157364,136910,68184,47621
"08035","Douglas, CO","10","    Utilities",21252,19565,20338,21199,21541,21623,25677,26950,27532
"08035","Douglas, CO","11","    Construction",489815,469142,534890,603694,669692,763635,777281,820678,833014
"08035","Douglas, CO","12","    Manufacturing",325695,327945,319415,308256,342449,351557,362577,370656,357858
"08035","Douglas, CO","13","      Durable goods manufacturing",254728,260394,256576,254439,269229,259456,274632,277287,257193
"08035","Douglas, CO","25","      Nondurable goods manufacturing",71280,67601,62839,53796,73160,91862,87767,93110,100009
"08035","Douglas, CO","34","    Wholesale trade",800279,785495,819459,906224,976588,1074239,1068590,1164807,1168751
"08035","Douglas, CO","35","    Retail trade",872334,860573,870380,927827,986922,1064953,1126657,1140454,1212203
"08035","Douglas, CO","36","    Transportation and warehousing","(D)","(D)","(D)",95877,109834,111228,123808,156252,168833
"08035","Douglas, CO","45","    Information",1347132,1598445,1667533,1958501,1763670,1634590,1531687,1327635,1531660
"08035","Douglas, CO","50","    Finance, insurance, real estate, rental, and leasing",2261469,2418800,2385444,2480312,2540400,2806684,3052336,3446854,3573263
"08035","Douglas, CO","51","      Finance and insurance",843158,945314,945163,910069,887163,922705,1056431,1323847,1398123
"08035","Douglas, CO","56","      Real estate and rental and leasing",1416679,1473273,1440281,1571331,1656754,1892298,1999952,2111921,2159470
"08035","Douglas, CO","59","    Professional and business services",2537463,2564479,3392747,2898738,3231539,3314927,3124988,3520904,3565628
"08035","Douglas, CO","60","      Professional, scientific, and technical services",1521442,1598439,1748052,1903467,1990752,1999821,2018069,2222788,2364743
"08035","Douglas, CO","64","      Management of companies and enterprises",723247,662712,1255386,568297,780666,823635,620247,793573,647607
"08035","Douglas, CO","65","      Administrative and support and waste management and remediation services",292527,303026,389309,426448,461564,492778,483510,506723,545606
"08035","Douglas, CO","68","    Educational services, health care, and social assistance",678831,702983,779086,877061,1001411,1044576,1093949,1116159,1170440
"08035","Douglas, CO","69","      Educational services",129662,114137,131843,145348,185347,179191,171403,149169,151316
"08035","Douglas, CO","70","      Health care and social assistance",549606,588805,647243,731748,815471,865478,923637,969935,1022646
"08035","Douglas, CO","75","    Arts, entertainment, recreation, accommodation, and food services",461618,479608,484266,519608,550866,585304,592025,622029,644041
"08035","Douglas, CO","76","      Arts, entertainment, and recreation",143343,153584,155840,172759,186218,185964,190216,206982,212998
"08035","Douglas, CO","79","      Accommodation and food services",318285,326026,328425,346892,364748,399158,401699,415302,431223
"08035","Douglas, CO","82","    Other services (except government and government enterprises)",265294,262207,350459,347241,369459,386988,398875,393897,403763
"08035","Douglas, CO","83","Government and government enterprises",784477,746524,750860,761297,781011,815674,829873,868519,872255
"08035","Douglas, CO","","Addenda:","","","","","","","","",""
"08035","Douglas, CO","87","Natural resources and mining","(D)","(D)","(D)",101737,143354,163466,148889,94933,74245
"08035","Douglas, CO","88","Trade",1672595,1646057,1689839,1834099,1963598,2139290,2195371,2305927,2380561
"08035","Douglas, CO","89","Transportation and utilities","(D)","(D)","(D)",117083,131351,132822,149421,183350,196582
"08035","Douglas, CO","90","Manufacturing and information",1670972,1926091,1986947,2266289,2107322,1989717,1901946,1714188,1894912
"08035","Douglas, CO","91","Private goods-producing industries 2/","(D)","(D)","(D)",1014037,1155203,1282326,1299134,1320395,1307528
"08035","Douglas, CO","92","Private services-providing industries 3/","(D)","(D)","(D)",11033426,11556181,12070400,12198580,13035749,13567031
"08037","Eagle, CO","1","All industry total",2730961,2655963,2569140,2826452,2990311,3136360,3216484,3308719,3375460
"08037","Eagle, CO","2","  Private industries",2502860,2438939,2357592,2620049,2779691,2918879,2996560,3075913,3140933
"08037","Eagle, CO","3","    Agriculture, forestry, fishing and hunting",998,1821,1410,2077,2546,2687,3223,6714,5398
"08037","Eagle, CO","6","    Mining, quarrying, and oil and gas extraction",3443,3316,2638,1361,2267,3410,3680,3446,5222
"08037","Eagle, CO","10","    Utilities",6894,6062,6726,6490,11061,8895,12507,12369,11729
"08037","Eagle, CO","11","    Construction",180046,164174,153483,189542,239427,263759,302292,310481,330471
"08037","Eagle, CO","12","    Manufacturing",25378,26848,23233,31519,27481,33270,33581,35739,35144
"08037","Eagle, CO","13","      Durable goods manufacturing",17893,15347,15327,18444,18787,21784,21534,24189,23930
"08037","Eagle, CO","25","      Nondurable goods manufacturing",7183,11511,7906,13106,8656,11475,12062,11468,11115
"08037","Eagle, CO","34","    Wholesale trade",65953,59267,64194,75225,78502,82654,79444,79384,79725
"08037","Eagle, CO","35","    Retail trade",203730,201006,204191,214934,224183,237667,246741,252904,263683
"08037","Eagle, CO","36","    Transportation and warehousing",43593,46376,37352,75310,65026,75782,77800,95651,109090
"08037","Eagle, CO","45","    Information",49056,45620,40141,43942,41733,35783,40914,47402,46697
"08037","Eagle, CO","50","    Finance, insurance, real estate, rental, and leasing",638534,589186,545591,603941,669738,700685,711450,711484,686619
"08037","Eagle, CO","51","      Finance and insurance",68738,63925,67576,91692,86217,82430,94794,66002,64092
