CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1/,,,,,,,,,,,,
(Thousands of current dollars) ,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,
County,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018
6029,"Kern, CA",2,  Private industries,37717833,39273754,41344743,42064935,43030064,37771751,37214024,40184303,41449535
6029,"Kern, CA",3,"    Agriculture, forestry, fishing and hunting",2638265,3074941,3431496,3971453,4397374,3971279,4722137,4958586,4173454
6029,"Kern, CA",6,"    Mining, quarrying, and oil and gas extraction",11606043,13062863,13706282,12127434,10475104,4942884,3861254,5565177,5877817
6029,"Kern, CA",10,    Utilities,3207239,2562948,3151707,3662423,4113739,4001286,4075929,3903748,3777374
6029,"Kern, CA",11,    Construction,1088050,1259143,1495790,1565237,1656910,1518035,1378014,1436952,1559362
6029,"Kern, CA",12,    Manufacturing,3083642,2550070,2417440,2609535,3199266,3143924,2717710,2868554,3189407
6029,"Kern, CA",13,      Durable goods manufacturing,692465,751294,745186,858115,939211,1013731,1029518,1064805,1097667
6029,"Kern, CA",25,      Nondurable goods manufacturing,2391177,1798775,1672254,1751420,2260055,2130193,1688192,1803748,2091739
6029,"Kern, CA",34,    Wholesale trade,1267465,1444382,1537085,1735564,1965857,2079880,1939421,1956691,2079309
6029,"Kern, CA",35,    Retail trade,1819362,1848165,1990735,2180073,2278161,2412440,2467792,2547923,2658719
6029,"Kern, CA",36,    Transportation and warehousing,1660072,1498279,1165714,963492,1007485,1043712,1020487,1158275,1354403
6029,"Kern, CA",45,    Information,449618,450507,462457,518645,517803,597571,628318,691635,715137
6029,"Kern, CA",50,"    Finance, insurance, real estate, rental, and leasing",5480542,5789225,5819287,6376663,6730921,7166878,7347268,7796983,8262588
6029,"Kern, CA",51,      Finance and insurance,681043,774420,811081,854686,904651,934986,869348,904681,934761
6029,"Kern, CA",56,      Real estate and rental and leasing,4799499,5014805,5008206,5521978,5826270,6231891,6477920,6892302,7327827
6029,"Kern, CA",59,    Professional and business services,2218954,2370046,2566931,2571349,2660928,2639380,2657269,2777233,2987156
6029,"Kern, CA",60,"      Professional, scientific, and technical services",1115205,1177571,1309201,1329044,1355506,1297213,1218674,1212539,1293625
6029,"Kern, CA",64,      Management of companies and enterprises,357352,379195,392588,416278,430637,430343,433156,556805,570482
6029,"Kern, CA",65,      Administrative and support and waste management and remediation services,746398,813281,865142,826027,874785,911824,1005439,1007889,1123049
6029,"Kern, CA",68,"    Educational services, health care, and social assistance",1810816,1937886,2056210,2124979,2196061,2325804,2436756,2584932,2727432
6029,"Kern, CA",69,      Educational services,82439,92237,98666,92470,94885,85929,91406,93385,99928
6029,"Kern, CA",70,      Health care and social assistance,1728377,1845649,1957544,2032509,2101176,2239875,2345350,2491547,2627504
6029,"Kern, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",645632,677584,729402,777835,858449,942030,1010697,1040550,1123314
6029,"Kern, CA",76,"      Arts, entertainment, and recreation",86720,86181,94720,99210,112563,109314,120420,120877,123747
6029,"Kern, CA",79,      Accommodation and food services,558912,591403,634681,678625,745886,832716,890277,919673,999566
6029,"Kern, CA",82,    Other services (except government and government enterprises),742130,747715,814209,880253,972007,986648,950974,897063,964064
6029,"Kern, CA",83,Government and government enterprises,5885820,6134229,6239123,6290701,6547391,6983979,7349930,7671235,8064645
6029,"Kern, CA",,Addenda:,,,,,,,,,
6029,"Kern, CA",87,Natural resources and mining,14244308,16137804,17137778,16098888,14872478,8914163,8583391,10523762,10051271
6029,"Kern, CA",88,Trade,3086827,3292547,3527820,3915637,4244018,4492320,4407212,4504615,4738028
6029,"Kern, CA",89,Transportation and utilities,4867311,4061227,4317421,4625915,5121223,5044999,5096416,5062024,5131777
6029,"Kern, CA",90,Manufacturing and information,3533260,3000577,2879897,3128180,3717068,3741495,3346028,3560189,3904544
6029,"Kern, CA",91,Private goods-producing industries 2/,18416001,19947017,21051007,20273660,19728654,13576122,12679115,14829268,14800040
6029,"Kern, CA",92,Private services-providing industries 3/,19301832,19326737,20293735,21791275,23301410,24195629,24534909,25355034,26649496
6031,"Kings, CA",1,All industry total,4893556,5718842,5351339,5358251,6048755,5711831,5663990,5860271,6145790
6031,"Kings, CA",2,  Private industries,2939825,3669924,3344966,3334571,3917335,3585547,3522051,3701220,3885780
6031,"Kings, CA",3,"    Agriculture, forestry, fishing and hunting",342829,1109633,760352,(D),1016039,424759,307594,345048,310862
6031,"Kings, CA",6,"    Mining, quarrying, and oil and gas extraction",7192,10194,11430,(D),8806,5461,3035,4564,4405
6031,"Kings, CA",10,    Utilities,15072,19887,32948,47289,69271,91637,131544,146533,143596
6031,"Kings, CA",11,    Construction,130008,107206,83443,90871,106778,116259,107073,104014,111724
6031,"Kings, CA",12,    Manufacturing,557683,489576,470301,458927,506769,580688,538487,555462,579599
6031,"Kings, CA",13,      Durable goods manufacturing,35784,37138,34822,38108,39171,44077,46340,48118,47952
6031,"Kings, CA",25,      Nondurable goods manufacturing,521899,452438,435479,420820,467599,536610,492147,507344,531647
6031,"Kings, CA",34,    Wholesale trade,69974,88268,94836,99799,112971,115950,111554,113034,119764
6031,"Kings, CA",35,    Retail trade,218291,223672,228804,250161,248755,262534,273224,286987,299268
6031,"Kings, CA",36,    Transportation and warehousing,69117,72694,79355,90764,98301,95730,100940,133986,178105
6031,"Kings, CA",45,    Information,28505,29584,31947,36415,39949,42128,40115,39368,39721
6031,"Kings, CA",50,"    Finance, insurance, real estate, rental, and leasing",821855,837499,853528,893730,965400,1063237,1108814,1142189,1209531
6031,"Kings, CA",51,      Finance and insurance,78877,84751,84878,73471,80203,93330,78969,74545,77870
6031,"Kings, CA",56,      Real estate and rental and leasing,742978,752748,768650,820259,885198,969907,1029846,1067644,1131661
6031,"Kings, CA",59,    Professional and business services,194185,180317,188725,199636,205451,210035,213305,219603,236678
6031,"Kings, CA",60,"      Professional, scientific, and technical services",74996,60898,68341,69666,72980,72968,63147,66801,69245
6031,"Kings, CA",64,      Management of companies and enterprises,73288,77080,81683,92281,92544,95697,100937,105218,118516
6031,"Kings, CA",65,      Administrative and support and waste management and remediation services,45900,42339,38701,37689,39928,41370,49221,47584,48918
6031,"Kings, CA",68,"    Educational services, health care, and social assistance",325664,339507,342985,347626,350227,376814,380801,404069,428044
6031,"Kings, CA",69,      Educational services,12961,10807,12403,10379,8880,7753,7194,6794,7510
6031,"Kings, CA",70,      Health care and social assistance,312702,328700,330582,337246,341347,369061,373607,397274,420533
6031,"Kings, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",81186,85327,89351,94359,100626,112476,119819,123978,137621
6031,"Kings, CA",76,"      Arts, entertainment, and recreation",8593,9215,8366,7240,6941,8137,9758,9301,10429
6031,"Kings, CA",79,      Accommodation and food services,72593,76112,80985,87119,93685,104339,110061,114677,127192
6031,"Kings, CA",82,    Other services (except government and government enterprises),78264,76558,76959,79551,87992,87838,85746,82386,86863
6031,"Kings, CA",83,Government and government enterprises,1953730,2048918,2006373,2023680,2131420,2126284,2141939,2159051,2260010
6031,"Kings, CA",,Addenda:,,,,,,,,,
6031,"Kings, CA",87,Natural resources and mining,350021,1119828,771782,645444,1024845,430220,310628,349612,315267
6031,"Kings, CA",88,Trade,288265,311940,323640,349960,361725,378484,384778,400021,419032
6031,"Kings, CA",89,Transportation and utilities,84190,92582,112304,138053,167572,187367,232484,280518,321702
6031,"Kings, CA",90,Manufacturing and information,586188,519160,502248,495342,546718,622815,578602,594831,619320
6031,"Kings, CA",91,Private goods-producing industries 2/,1037712,1716610,1325526,1195242,1638392,1127167,956188,1009088,1006590
6031,"Kings, CA",92,Private services-providing industries 3/,1902114,1953314,2019440,2139329,2278943,2458380,2565863,2692132,2879190
6033,"Lake, CA",1,All industry total,1727982,1775365,1807263,1900597,1990529,2072839,2202692,2304447,2423297
6033,"Lake, CA",2,  Private industries,1462741,1515629,1543768,1619148,1693911,1753701,1864883,1958996,2068517
6033,"Lake, CA",3,"    Agriculture, forestry, fishing and hunting",35350,51447,106106,130714,115063,137637,177644,194386,180293
6033,"Lake, CA",6,"    Mining, quarrying, and oil and gas extraction",8459,8208,8154,7257,7614,6617,7565,11822,24943
6033,"Lake, CA",10,    Utilities,190614,201355,203621,201597,207814,177879,160705,167424,174799
6033,"Lake, CA",11,    Construction,90049,73881,68449,64538,65979,70339,79787,89961,103036
6033,"Lake, CA",12,    Manufacturing,36747,34808,36853,36019,37948,38955,42988,42554,44783
6033,"Lake, CA",13,      Durable goods manufacturing,5818,6434,6699,7128,7363,7087,8898,8805,8955
6033,"Lake, CA",25,      Nondurable goods manufacturing,30928,28374,30155,28892,30585,31868,34090,33749,35828
6033,"Lake, CA",34,    Wholesale trade,21052,30171,31377,35751,35998,37299,32844,31677,33999
6033,"Lake, CA",35,    Retail trade,131050,128051,127750,136338,139640,144970,145421,148173,156004
6033,"Lake, CA",36,    Transportation and warehousing,15080,17222,16842,15424,15164,15965,17307,22826,24339
6033,"Lake, CA",45,    Information,22803,26770,30137,39148,46494,53654,57257,59892,60788
6033,"Lake, CA",50,"    Finance, insurance, real estate, rental, and leasing",509048,535566,516661,544573,594958,619216,666840,685708,725660
6033,"Lake, CA",51,      Finance and insurance,31607,32336,32351,30999,32883,33364,37472,27678,27525
6033,"Lake, CA",56,      Real estate and rental and leasing,477441,503230,484310,513574,562075,585852,629368,658030,698135
6033,"Lake, CA",59,    Professional and business services,131145,132537,135776,144992,149151,145365,152977,160641,177888
6033,"Lake, CA",60,"      Professional, scientific, and technical services",35605,35703,32561,32343,33949,34905,33919,35369,36138
6033,"Lake, CA",64,      Management of companies and enterprises,67023,70073,74387,85409,87310,89858,95044,97714,111116
6033,"Lake, CA",65,      Administrative and support and waste management and remediation services,28517,26761,28829,27241,27891,20601,24015,27558,30633
6033,"Lake, CA",68,"    Educational services, health care, and social assistance",185384,192980,179165,182235,188772,212369,230667,246526,258660
6033,"Lake, CA",69,      Educational services,1326,2520,2096,1752,1580,1621,3482,3968,4447
6033,"Lake, CA",70,      Health care and social assistance,184058,190460,177070,180483,187192,210747,227185,242558,254212
6033,"Lake, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",33824,33741,35928,35547,38770,42715,41321,44257,46637
6033,"Lake, CA",76,"      Arts, entertainment, and recreation",1955,1737,2130,2303,2162,2415,2736,3371,3571
6033,"Lake, CA",79,      Accommodation and food services,31869,32004,33798,33244,36607,40300,38585,40885,43066
6033,"Lake, CA",82,    Other services (except government and government enterprises),52136,48890,46949,45015,50545,50722,51559,53149,56690
6033,"Lake, CA",83,Government and government enterprises,265241,259737,263495,281449,296618,319139,337810,345451,354780
6033,"Lake, CA",,Addenda:,,,,,,,,,
6033,"Lake, CA",87,Natural resources and mining,43809,59655,114260,137971,122678,144253,185209,206208,205236
6033,"Lake, CA",88,Trade,152102,158223,159127,172089,175639,182269,178265,179850,190004
6033,"Lake, CA",89,Transportation and utilities,205694,218577,220462,217021,222978,193844,178012,190249,199138
6033,"Lake, CA",90,Manufacturing and information,59550,61578,66991,75167,84442,92609,100246,102445,105571
6033,"Lake, CA",91,Private goods-producing industries 2/,170605,168344,219562,238528,226605,253547,307984,338723,353055
6033,"Lake, CA",92,Private services-providing industries 3/,1292136,1347285,1324206,1380619,1467306,1500154,1556899,1620273,1715462
6035,"Lassen, CA",1,All industry total,1151886,1253538,1236708,1241971,1303118,1365595,1416011,1441030,1487738
6035,"Lassen, CA",2,  Private industries,557712,611683,581558,598426,675884,721082,734098,745679,792874
6035,"Lassen, CA",3,"    Agriculture, forestry, fishing and hunting",40065,79963,67516,53006,94485,108028,101079,94076,94829
6035,"Lassen, CA",6,"    Mining, quarrying, and oil and gas extraction",767,420,324,104,0,0,0,0,0
6035,"Lassen, CA",10,    Utilities,24447,34501,29148,29458,26860,29162,28406,31192,29970
6035,"Lassen, CA",11,    Construction,31403,27801,19956,16281,15313,15333,21364,23262,25302
6035,"Lassen, CA",12,    Manufacturing,2201,2798,2286,2670,2073,2434,2203,1668,1698
6035,"Lassen, CA",13,      Durable goods manufacturing,997,1704,1574,1757,960,(D),876,766,844
6035,"Lassen, CA",25,      Nondurable goods manufacturing,1204,1093,712,913,1113,(D),1327,902,854
6035,"Lassen, CA",34,    Wholesale trade,9515,12304,12283,11451,11950,13193,13007,12992,13855
6035,"Lassen, CA",35,    Retail trade,50593,48140,47372,49985,51322,55859,56598,57504,61370
6035,"Lassen, CA",36,    Transportation and warehousing,5710,5969,6283,6014,7257,8576,9990,(D),(D)
6035,"Lassen, CA",45,    Information,10063,9605,8763,11330,12732,14989,17179,16761,16490
6035,"Lassen, CA",50,"    Finance, insurance, real estate, rental, and leasing",205181,205990,203452,219674,242527,256569,271349,286210,302428
6035,"Lassen, CA",51,      Finance and insurance,11657,11711,12214,13111,13580,13902,15048,14302,14927
6035,"Lassen, CA",56,      Real estate and rental and leasing,193524,194279,191237,206563,228947,242667,256301,271908,287501
6035,"Lassen, CA",59,    Professional and business services,79214,84006,88293,102264,101567,101541,104509,(D),(D)
6035,"Lassen, CA",60,"      Professional, scientific, and technical services",(D),(D),(D),12422,11432,(D),(D),(D),(D)
6035,"Lassen, CA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6035,"Lassen, CA",65,      Administrative and support and waste management and remediation services,8759,8449,7645,(D),(D),8004,6392,7730,8537
6035,"Lassen, CA",68,"    Educational services, health care, and social assistance",60849,64248,61700,62154,64267,65708,65942,67412,71953
6035,"Lassen, CA",69,      Educational services,2333,5614,7451,5763,6520,(D),(D),(D),(D)
6035,"Lassen, CA",70,      Health care and social assistance,58516,58635,54250,56391,57747,(D),(D),(D),(D)
6035,"Lassen, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",20023,20791,20144,18941,21104,22895,23164,21610,22532
6035,"Lassen, CA",76,"      Arts, entertainment, and recreation",1348,1746,2033,1889,2066,1883,2173,(D),1458
6035,"Lassen, CA",79,      Accommodation and food services,18676,19045,18110,17052,19038,21012,20991,(D),21074
6035,"Lassen, CA",82,    Other services (except government and government enterprises),17679,15148,14038,15094,24427,26796,19308,15056,15858
6035,"Lassen, CA",83,Government and government enterprises,594174,641854,655150,643546,627234,644513,681913,695351,694863
6035,"Lassen, CA",,Addenda:,,,,,,,,,
6035,"Lassen, CA",87,Natural resources and mining,40832,80382,67841,53110,94485,108028,101079,94076,94829
6035,"Lassen, CA",88,Trade,60108,60443,59655,61436,63272,69051,69605,70495,75225
6035,"Lassen, CA",89,Transportation and utilities,30157,40470,35431,35473,34117,37738,38396,(D),(D)
6035,"Lassen, CA",90,Manufacturing and information,12264,12403,11049,13999,14805,17422,19382,18430,18189
6035,"Lassen, CA",91,Private goods-producing industries 2/,74437,110981,90083,72061,111870,125795,124647,119007,121830
6035,"Lassen, CA",92,Private services-providing industries 3/,483275,500703,491475,526365,564014,595287,609451,626673,671045
6037,"Los Angeles, CA",1,All industry total,554244851,575123723,594533416,618955701,648808580,689496475,714411238,747458756,787176672
6037,"Los Angeles, CA",2,  Private industries,496474479,516996008,536144602,558198573,583873982,620490181,643156310,673747078,710393354
6037,"Los Angeles, CA",3,"    Agriculture, forestry, fishing and hunting",199782,212015,279538,289218,331555,289510,271250,281563,238998
6037,"Los Angeles, CA",6,"    Mining, quarrying, and oil and gas extraction",2493934,2718202,2770846,2696824,2454920,1454365,1196116,907361,1029255
6037,"Los Angeles, CA",10,    Utilities,3677800,3887348,4174981,4169181,4268564,4527435,4743781,4976788,4841202
6037,"Los Angeles, CA",11,    Construction,9010510,10188021,11161352,13097982,14429910,16299967,17957646,19715947,20518298
6037,"Los Angeles, CA",12,    Manufacturing,53305096,52630870,52249314,54417566,55512181,57634825,59082494,61829175,64450082
6037,"Los Angeles, CA",13,      Durable goods manufacturing,29476608,30451586,29099975,30811014,30797788,32524568,34477289,36115868,37688229
6037,"Los Angeles, CA",25,      Nondurable goods manufacturing,23828488,22179284,23149339,23606552,24714393,25110258,24605205,25713307,26761854
6037,"Los Angeles, CA",34,    Wholesale trade,33560356,36850966,37415823,39106779,41680155,45251910,43395003,44995510,47703357
6037,"Los Angeles, CA",35,    Retail trade,30049607,30555842,32186048,33960227,34962018,36277909,35864100,36298140,38483337
6037,"Los Angeles, CA",36,    Transportation and warehousing,16722503,17456571,17649809,18792927,20323762,22274000,24014255,25416789,28911842
6037,"Los Angeles, CA",45,    Information,74517169,73323998,74615661,79447743,80571543,89130274,95209102,96484840,101568031
6037,"Los Angeles, CA",50,"    Finance, insurance, real estate, rental, and leasing",124063261,131815040,138800725,145040969,153423162,163723049,172193116,182204970,190398877
6037,"Los Angeles, CA",51,      Finance and insurance,25063084,26526126,29996214,31097153,33260810,34889984,37236784,38660175,40243475
6037,"Los Angeles, CA",56,      Real estate and rental and leasing,99000177,105288914,108804511,113943816,120162351,128833065,134956332,143544795,150155402
6037,"Los Angeles, CA",59,    Professional and business services,66604531,70197583,72606484,72863374,76387702,79853527,79749131,85838481,90827894
6037,"Los Angeles, CA",60,"      Professional, scientific, and technical services",44837263,47054648,48500537,48746602,50752472,53257681,52116629,55913745,59354304
6037,"Los Angeles, CA",64,      Management of companies and enterprises,6048628,6824502,7117499,7300639,7958942,8174294,7955792,8570071,8906624
6037,"Los Angeles, CA",65,      Administrative and support and waste management and remediation services,15718640,16318433,16988449,16816133,17676288,18421552,19676710,21354665,22566966
6037,"Los Angeles, CA",68,"    Educational services, health care, and social assistance",42032040,44373374,47185753,48307419,49606587,52267552,55526915,57884742,61214151
6037,"Los Angeles, CA",69,      Educational services,8401523,8809125,9198534,9402705,9919977,10263316,10489580,10584375,11192082
6037,"Los Angeles, CA",70,      Health care and social assistance,33630517,35564249,37987219,38904715,39686610,42004236,45037336,47300367,50022069
6037,"Los Angeles, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",28177666,30527109,32149497,32746982,35793033,36870633,39576914,41291979,44456727
6037,"Los Angeles, CA",76,"      Arts, entertainment, and recreation",15190682,16910747,18542605,18269540,19454410,18391321,19325432,19929002,21400558
6037,"Los Angeles, CA",79,      Accommodation and food services,12986985,13616362,13606893,14477442,16338623,18479313,20251482,21362977,23056169
6037,"Los Angeles, CA",82,    Other services (except government and government enterprises),12060226,12259069,12898771,13261381,14128890,14635224,14376488,15620794,15751302
6037,"Los Angeles, CA",83,Government and government enterprises,57770372,58127715,58388814,60757128,64934599,69006294,71254928,73711678,76783318
6037,"Los Angeles, CA",,Addenda:,,,,,,,,,
6037,"Los Angeles, CA",87,Natural resources and mining,2693716,2930217,3050384,2986042,2786475,1743875,1467366,1188924,1268253
6037,"Los Angeles, CA",88,Trade,63609962,67406808,69601871,73067006,76642173,81529819,79259102,81293650,86186694
6037,"Los Angeles, CA",89,Transportation and utilities,20400302,21343919,21824790,22962109,24592326,26801435,28758035,30393577,33753044
6037,"Los Angeles, CA",90,Manufacturing and information,127822265,125954868,126864975,133865310,136083724,146765099,154291596,158314015,166018114
6037,"Los Angeles, CA",91,Private goods-producing industries 2/,65009322,65749108,66461050,70501590,72728566,75678668,78507506,82734046,86236633
6037,"Los Angeles, CA",92,Private services-providing industries 3/,431465157,451246900,469683552,487696983,511145416,544811513,564648804,591013032,624156720
6039,"Madera, CA",1,All industry total,4654874,4917850,5236840,5714971,6232488,5944380,6267313,6691550,7201526
6039,"Madera, CA",2,  Private industries,3861453,4105417,4431499,4885076,5354816,5065631,5311049,5670487,6129055
6039,"Madera, CA",3,"    Agriculture, forestry, fishing and hunting",868458,1006848,1314800,1523000,1889000,1457561,1455074,1600202,1814921
6039,"Madera, CA",6,"    Mining, quarrying, and oil and gas extraction",15999,25610,24056,42405,37502,14500,17000,29245,109354
6039,"Madera, CA",10,    Utilities,165420,186217,101634,111995,95801,82841,180831,238693,139952
6039,"Madera, CA",11,    Construction,163813,142203,126619,147123,137767,151975,175692,187095,227566
6039,"Madera, CA",12,    Manufacturing,329229,350683,389022,418745,425256,445743,454506,462089,469710
6039,"Madera, CA",13,      Durable goods manufacturing,206182,231046,235446,261370,267158,274514,286039,306096,304760
6039,"Madera, CA",25,      Nondurable goods manufacturing,123047,119636,153576,157375,158097,171229,168467,155993,164950
6039,"Madera, CA",34,    Wholesale trade,94136,108783,122994,138071,155941,161527,155312,156345,168233
6039,"Madera, CA",35,    Retail trade,258368,255024,255953,268008,268685,283611,287134,300559,320264
6039,"Madera, CA",36,    Transportation and warehousing,96027,97132,93917,89418,97827,103773,106924,114975,122481
6039,"Madera, CA",45,    Information,105097,106438,111920,117698,108651,109210,114057,117065,120420
6039,"Madera, CA",50,"    Finance, insurance, real estate, rental, and leasing",848359,857414,870551,970209,1044386,1111857,1168446,1198683,1284049
6039,"Madera, CA",51,      Finance and insurance,61545,64336,75250,91727,112112,120675,107223,107839,127882
6039,"Madera, CA",56,      Real estate and rental and leasing,786814,793078,795301,878482,932274,991182,1061222,1090844,1156167
6039,"Madera, CA",59,    Professional and business services,252711,262318,279402,288576,286432,274976,271908,287952,311088
6039,"Madera, CA",60,"      Professional, scientific, and technical services",74424,74262,85513,77542,75287,62823,66584,66647,71445
6039,"Madera, CA",64,      Management of companies and enterprises,85039,90622,96766,110908,109246,111064,115322,123351,136454
6039,"Madera, CA",65,      Administrative and support and waste management and remediation services,93248,97434,97123,100126,101899,101089,90002,97954,103188
6039,"Madera, CA",68,"    Educational services, health care, and social assistance",481410,515966,536964,549115,566583,602101,647587,693092,738559
6039,"Madera, CA",69,      Educational services,11847,17527,17858,12805,14192,8169,8786,8895,8616
6039,"Madera, CA",70,      Health care and social assistance,469563,498439,519106,536309,552391,593932,638801,684197,729942
6039,"Madera, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",84425,92225,103691,113829,126559,138291,147805,159476,170882
6039,"Madera, CA",76,"      Arts, entertainment, and recreation",11756,11328,12044,13760,15458,12545,12696,16765,17809
6039,"Madera, CA",79,      Accommodation and food services,72669,80897,91648,100069,111101,125746,135109,142711,153073
6039,"Madera, CA",82,    Other services (except government and government enterprises),98001,98557,99974,106883,114427,127665,128774,125017,131578
6039,"Madera, CA",83,Government and government enterprises,793421,812433,805341,829896,877671,878748,956263,1021062,1072471
6039,"Madera, CA",,Addenda:,,,,,,,,,
6039,"Madera, CA",87,Natural resources and mining,884457,1032458,1338857,1565406,1926502,1472061,1472074,1629447,1924274
6039,"Madera, CA",88,Trade,352504,363807,378947,406079,424626,445138,442446,456904,488497
6039,"Madera, CA",89,Transportation and utilities,261447,283348,195551,201413,193629,186614,287755,353669,262432
6039,"Madera, CA",90,Manufacturing and information,434326,457120,500941,536443,533907,554953,568563,579154,590129
6039,"Madera, CA",91,Private goods-producing industries 2/,1377499,1525344,1854497,2131274,2489525,2069779,2102272,2278630,2621550
6039,"Madera, CA",92,Private services-providing industries 3/,2483955,2580073,2577002,2753802,2865292,2995853,3208778,3391857,3507505
6041,"Marin, CA",1,All industry total,15924350,16525827,17253018,18087752,19268853,20396361,21404151,22143494,23648191
6041,"Marin, CA",2,  Private industries,14456639,14943090,15626807,16382571,17468623,18465636,19442834,20101428,21540264
6041,"Marin, CA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",6,"    Mining, quarrying, and oil and gas extraction",35126,8630,8028,3759,3407,2357,3063,9650,18960
6041,"Marin, CA",10,    Utilities,35880,36295,37143,42346,47888,44998,47692,126010,92321
6041,"Marin, CA",11,    Construction,827755,776521,743506,796732,856644,955526,1065127,1136217,1242176
6041,"Marin, CA",12,    Manufacturing,235724,234459,263600,327133,590448,772372,1078226,986952,1110887
6041,"Marin, CA",13,      Durable goods manufacturing,90287,96773,102404,133770,113807,112929,120926,134639,144974
6041,"Marin, CA",25,      Nondurable goods manufacturing,145438,137686,161196,193363,476641,659442,957301,852313,965913
6041,"Marin, CA",34,    Wholesale trade,527976,588030,641011,687210,759829,834384,814777,779453,809089
6041,"Marin, CA",35,    Retail trade,1106900,1098515,1140377,1209372,1257199,1336282,1336066,1374959,1626017
6041,"Marin, CA",36,    Transportation and warehousing,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",45,    Information,563263,817469,878658,927159,888450,1053723,1237106,1279226,1435387
6041,"Marin, CA",50,"    Finance, insurance, real estate, rental, and leasing",4479529,4618876,4857823,5100901,5444820,5652908,5859888,6152511,6591582
6041,"Marin, CA",51,      Finance and insurance,1292184,1254236,1441179,1572293,1640254,1656590,1572134,1678817,1855179
6041,"Marin, CA",56,      Real estate and rental and leasing,3187345,3364640,3416644,3528609,3804566,3996317,4287754,4473694,4736403
6041,"Marin, CA",59,    Professional and business services,3338656,3395293,3556875,3566551,3579394,3605892,3667234,3790281,4000296
6041,"Marin, CA",60,"      Professional, scientific, and technical services",2407597,2396879,2489536,2513317,2398518,2496759,2542683,2589343,2803775
6041,"Marin, CA",64,      Management of companies and enterprises,318598,376167,398676,411140,546924,495460,452247,504221,430103
6041,"Marin, CA",65,      Administrative and support and waste management and remediation services,612462,622247,668663,642094,633952,613673,672304,696717,766419
6041,"Marin, CA",68,"    Educational services, health care, and social assistance",1653657,1663966,1691495,1759557,1833932,1962161,2054132,2105052,2200515
6041,"Marin, CA",69,      Educational services,295315,303469,327077,352387,371039,404447,418945,416450,419931
6041,"Marin, CA",70,      Health care and social assistance,1358342,1360497,1364418,1407169,1462892,1557713,1635187,1688602,1780584
6041,"Marin, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",1022403,1026467,1075987,1217897,1342947,1322280,1376447,1429487,1473310
6041,"Marin, CA",76,"      Arts, entertainment, and recreation",579295,572633,554516,614629,673074,592022,586658,597499,614010
6041,"Marin, CA",79,      Accommodation and food services,443108,453834,521471,603268,669873,730258,789789,831988,859301
6041,"Marin, CA",82,    Other services (except government and government enterprises),538350,541225,574684,589924,633744,669570,669630,678132,724195
6041,"Marin, CA",83,Government and government enterprises,1467712,1582738,1626211,1705182,1800231,1930725,1961317,2042067,2107927
6041,"Marin, CA",,Addenda:,,,,,,,,,
6041,"Marin, CA",87,Natural resources and mining,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",88,Trade,1634876,1686546,1781388,1896582,2017028,2170666,2150843,2154412,2435106
6041,"Marin, CA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",90,Manufacturing and information,798987,1051929,1142258,1254292,1478898,1826094,2315332,2266179,2546274
6041,"Marin, CA",91,Private goods-producing industries 2/,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",92,Private services-providing industries 3/,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6043,"Mariposa, CA",1,All industry total,617511,689847,655234,669812,703349,734668,812817,877467,910996
6043,"Mariposa, CA",2,  Private industries,434240,491618,459647,478546,514758,541147,583287,638910,662725
6043,"Mariposa, CA",3,"    Agriculture, forestry, fishing and hunting",2247,3455,(D),(D),14840,16002,(D),18123,28304
6043,"Mariposa, CA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,1071,446,385,350,291
6043,"Mariposa, CA",10,    Utilities,(D),58875,(D),(D),(D),(D),(D),(D),30593
6043,"Mariposa, CA",11,    Construction,35587,23680,17709,18639,20762,22474,21749,22902,25090
6043,"Mariposa, CA",12,    Manufacturing,9247,9743,12285,12292,11945,11773,11933,11434,10891
6043,"Mariposa, CA",13,      Durable goods manufacturing,7138,7496,9092,9173,8728,8807,9127,9208,8755
6043,"Mariposa, CA",25,      Nondurable goods manufacturing,2109,2247,3193,3119,3217,2966,2806,2226,2136
6043,"Mariposa, CA",34,    Wholesale trade,(D),(D),(D),(D),(D),(D),(D),(D),4825
